,datetime_local,location_name,BPM2.5
3897,2022-06-16-05,Melbourne CBD,3.403
3898,2022-06-16-06,Melbourne CBD,-0.194
3899,2022-06-16-07,Melbourne CBD,9.18
3900,2022-06-16-08,Melbourne CBD,5.193
3901,2022-06-16-09,Melbourne CBD,5.19
3902,2022-06-16-10,Melbourne CBD,11.154
3903,2022-06-16-11,Melbourne CBD,8.043
3904,2022-06-16-12,Melbourne CBD,8.644
3905,2022-06-16-13,Melbourne CBD,11.561
3906,2022-06-16-14,Melbourne CBD,12.189
3907,2022-06-16-15,Melbourne CBD,6.686
3908,2022-06-16-16,Melbourne CBD,6.495
3909,2022-06-16-17,Melbourne CBD,6.958
3910,2022-06-16-18,Melbourne CBD,4.477
3911,2022-06-16-19,Melbourne CBD,5.482
3912,2022-06-16-20,Melbourne CBD,10.346
3913,2022-06-16-21,Melbourne CBD,1.942
3914,2022-06-16-22,Melbourne CBD,4.03
3915,2022-06-16-23,Melbourne CBD,0.836
3916,2022-06-17-00,Melbourne CBD,4.093
3917,2022-06-17-01,Melbourne CBD,2.664
3918,2022-06-17-02,Melbourne CBD,3.73
3919,2022-06-17-03,Melbourne CBD,3.368
3920,2022-06-17-04,Melbourne CBD,6.644
3921,2022-06-17-05,Melbourne CBD,0.352
3922,2022-06-17-06,Melbourne CBD,4.873
3923,2022-06-17-07,Melbourne CBD,8.326
3924,2022-06-17-08,Melbourne CBD,8.074
3925,2022-06-17-09,Melbourne CBD,8.145
3926,2022-06-17-10,Melbourne CBD,12.304
3927,2022-06-17-11,Melbourne CBD,12.474
3928,2022-06-17-12,Melbourne CBD,8.266
3929,2022-06-17-13,Melbourne CBD,4.039
3930,2022-06-17-14,Melbourne CBD,6.687
3931,2022-06-17-15,Melbourne CBD,3.446
3932,2022-06-17-16,Melbourne CBD,7.103
3933,2022-06-17-17,Melbourne CBD,7.073
3934,2022-06-17-18,Melbourne CBD,12.886
3935,2022-06-17-19,Melbourne CBD,19.33
3936,2022-06-17-20,Melbourne CBD,33.198
3937,2022-06-17-21,Melbourne CBD,32.841
3938,2022-06-17-22,Melbourne CBD,32.859
3939,2022-06-17-23,Melbourne CBD,23.776
3940,2022-06-18-00,Melbourne CBD,19.199
3941,2022-06-18-01,Melbourne CBD,13.184
3942,2022-06-18-02,Melbourne CBD,13.935
3943,2022-06-18-03,Melbourne CBD,11.198
3944,2022-06-18-04,Melbourne CBD,11.056
3945,2022-06-18-05,Melbourne CBD,8.39
3946,2022-06-18-06,Melbourne CBD,11.222
3947,2022-06-18-07,Melbourne CBD,3.744
3948,2022-06-18-08,Melbourne CBD,5.177
3949,2022-06-18-09,Melbourne CBD,11.268
3950,2022-06-18-10,Melbourne CBD,8.265
3951,2022-06-18-11,Melbourne CBD,8.338
3952,2022-06-18-12,Melbourne CBD,11.513
3953,2022-06-18-13,Melbourne CBD,7.714
3954,2022-06-18-14,Melbourne CBD,8.164
3955,2022-06-18-15,Melbourne CBD,15.439
3956,2022-06-18-16,Melbourne CBD,10.645
3957,2022-06-18-17,Melbourne CBD,2.926
3958,2022-06-18-18,Melbourne CBD,4.169
3959,2022-06-18-19,Melbourne CBD,10.937
3960,2022-06-18-20,Melbourne CBD,22.595
3961,2022-06-18-21,Melbourne CBD,19.063
3962,2022-06-18-22,Melbourne CBD,25.781
3963,2022-06-18-23,Melbourne CBD,29.439
3964,2022-06-19-00,Melbourne CBD,31.676
3965,2022-06-19-01,Melbourne CBD,34.58
3966,2022-06-19-02,Melbourne CBD,34.907
3967,2022-06-19-03,Melbourne CBD,26.408
3968,2022-06-19-04,Melbourne CBD,21.779
3969,2022-06-19-05,Melbourne CBD,15.322
3970,2022-06-19-06,Melbourne CBD,15.004
3971,2022-06-19-07,Melbourne CBD,10.745
3972,2022-06-19-08,Melbourne CBD,9.626
3973,2022-06-19-09,Melbourne CBD,5.736
3974,2022-06-19-10,Melbourne CBD,4.948
3975,2022-06-19-11,Melbourne CBD,17.081
3976,2022-06-19-12,Melbourne CBD,8.261
3977,2022-06-19-13,Melbourne CBD,8.05
3978,2022-06-19-14,Melbourne CBD,2.04
3979,2022-06-19-15,Melbourne CBD,2.598
3980,2022-06-19-16,Melbourne CBD,1.873
3981,2022-06-19-17,Melbourne CBD,8.487
3982,2022-06-19-18,Melbourne CBD,12.083
3983,2022-06-19-19,Melbourne CBD,12.951
3984,2022-06-19-20,Melbourne CBD,13.813
3985,2022-06-19-21,Melbourne CBD,12.805
3986,2022-06-19-22,Melbourne CBD,12.707
3987,2022-06-19-23,Melbourne CBD,11.728
3988,2022-06-20-00,Melbourne CBD,5.58
3989,2022-06-20-01,Melbourne CBD,11.476
3990,2022-06-20-02,Melbourne CBD,3.512
3991,2022-06-20-03,Melbourne CBD,3.256
3992,2022-06-20-04,Melbourne CBD,4.975
3993,2022-06-20-05,Melbourne CBD,3.242
3994,2022-06-20-06,Melbourne CBD,8.973
3995,2022-06-20-07,Melbourne CBD,6.669
3996,2022-06-20-08,Melbourne CBD,7.943
3997,2022-06-20-09,Melbourne CBD,3.223
3998,2022-06-20-10,Melbourne CBD,7.917
3999,2022-06-20-11,Melbourne CBD,5.295
4000,2022-06-20-12,Melbourne CBD,1.619
4001,2022-06-20-13,Melbourne CBD,4.084
4002,2022-06-20-14,Melbourne CBD,5.915
4003,2022-06-20-15,Melbourne CBD,6.732
4004,2022-06-20-16,Melbourne CBD,5.928
4005,2022-06-20-17,Melbourne CBD,-1.319
4006,2022-06-20-18,Melbourne CBD,-1.192
4007,2022-06-20-19,Melbourne CBD,3.886
4008,2022-06-20-20,Melbourne CBD,4.603
4009,2022-06-20-21,Melbourne CBD,8.634
4010,2022-06-20-22,Melbourne CBD,7.927
4011,2022-06-20-23,Melbourne CBD,2.676
4012,2022-06-21-00,Melbourne CBD,-1.74
4013,2022-06-21-01,Melbourne CBD,-0.51
4014,2022-06-21-02,Melbourne CBD,3.766
4015,2022-06-21-03,Melbourne CBD,6.676
4016,2022-06-21-04,Melbourne CBD,2.479
4017,2022-06-21-05,Melbourne CBD,0.504
4018,2022-06-21-06,Melbourne CBD,7.349
4019,2022-06-21-07,Melbourne CBD,4.086
4020,2022-06-21-08,Melbourne CBD,3.339
4021,2022-06-21-09,Melbourne CBD,3.185
4022,2022-06-21-10,Melbourne CBD,2.93
4023,2022-06-21-11,Melbourne CBD,4.557
4024,2022-06-21-12,Melbourne CBD,3.84
4025,2022-06-21-13,Melbourne CBD,3.153
4026,2022-06-21-14,Melbourne CBD,8.343
4027,2022-06-21-15,Melbourne CBD,4.19
4028,2022-06-21-16,Melbourne CBD,8.685
4029,2022-06-21-17,Melbourne CBD,9.861
4030,2022-06-21-18,Melbourne CBD,9.673
4031,2022-06-21-19,Melbourne CBD,3.228
4032,2022-06-21-20,Melbourne CBD,10.168
4033,2022-06-21-21,Melbourne CBD,18.224
4034,2022-06-21-22,Melbourne CBD,18.751
4035,2022-06-21-23,Melbourne CBD,6.625
4036,2022-06-22-00,Melbourne CBD,3.159
4037,2022-06-22-01,Melbourne CBD,9.534
4038,2022-06-22-02,Melbourne CBD,0.978
4039,2022-06-22-03,Melbourne CBD,-1.313
4040,2022-06-22-04,Melbourne CBD,-1.729
4041,2022-06-22-05,Melbourne CBD,-1.606
4042,2022-06-22-06,Melbourne CBD,1.326
4043,2022-06-22-07,Melbourne CBD,5.125
4044,2022-06-22-08,Melbourne CBD,6.116
4045,2022-06-22-09,Melbourne CBD,2.283
4046,2022-06-22-10,Melbourne CBD,9.187
4047,2022-06-22-11,Melbourne CBD,5.145
4048,2022-06-22-12,Melbourne CBD,6.607
4049,2022-06-22-13,Melbourne CBD,5.175
4050,2022-06-22-14,Melbourne CBD,10.201
4051,2022-06-22-15,Melbourne CBD,1.947
4052,2022-06-22-16,Melbourne CBD,6.184
4053,2022-06-22-17,Melbourne CBD,3.352
4054,2022-06-22-18,Melbourne CBD,2.914
4055,2022-06-22-19,Melbourne CBD,2.263
4056,2022-06-22-20,Melbourne CBD,3.858
4057,2022-06-22-21,Melbourne CBD,6.659
4058,2022-06-22-22,Melbourne CBD,2.88
4059,2022-06-22-23,Melbourne CBD,1.329
4060,2022-06-23-00,Melbourne CBD,-5.288
4061,2022-06-23-01,Melbourne CBD,2.527
4062,2022-06-23-02,Melbourne CBD,-0.197
4063,2022-06-23-03,Melbourne CBD,3.107
4064,2022-06-23-04,Melbourne CBD,-4.157
4065,2022-06-23-05,Melbourne CBD,-0.345
4066,2022-06-23-06,Melbourne CBD,-2.672
4067,2022-06-23-07,Melbourne CBD,1.079
4068,2022-06-23-08,Melbourne CBD,3.676
4069,2022-06-23-09,Melbourne CBD,7.519
4070,2022-06-23-10,Melbourne CBD,4.597
4071,2022-06-23-11,Melbourne CBD,1.784
4072,2022-06-23-12,Melbourne CBD,4.683
4073,2022-06-23-13,Melbourne CBD,2.998
4074,2022-06-23-14,Melbourne CBD,3.432
4075,2022-06-23-15,Melbourne CBD,2.931
4076,2022-06-23-16,Melbourne CBD,2.683
4077,2022-06-23-17,Melbourne CBD,3.946
4078,2022-06-23-18,Melbourne CBD,0.124
4079,2022-06-23-19,Melbourne CBD,2.66
4080,2022-06-23-20,Melbourne CBD,4.439
4081,2022-06-23-21,Melbourne CBD,3.603
4082,2022-06-23-22,Melbourne CBD,1.783
4083,2022-06-23-23,Melbourne CBD,-0.798
4084,2022-06-24-00,Melbourne CBD,3.096
4085,2022-06-24-01,Melbourne CBD,4.574
4086,2022-06-24-02,Melbourne CBD,2.791
4087,2022-06-24-03,Melbourne CBD,3.051
4088,2022-06-24-04,Melbourne CBD,1.754
4089,2022-06-24-05,Melbourne CBD,0.052
4090,2022-06-24-06,Melbourne CBD,2.669
4091,2022-06-24-07,Melbourne CBD,3.671
4092,2022-06-24-08,Melbourne CBD,4.421
4093,2022-06-24-09,Melbourne CBD,7.105
4094,2022-06-24-10,Melbourne CBD,6.173
4095,2022-06-24-11,Melbourne CBD,5.769
4096,2022-06-24-12,Melbourne CBD,5.619
4097,2022-06-24-13,Melbourne CBD,6.089
4098,2022-06-24-14,Melbourne CBD,10.919
4099,2022-06-24-15,Melbourne CBD,4.768
4100,2022-06-24-16,Melbourne CBD,7.27
4101,2022-06-24-17,Melbourne CBD,1.414
4102,2022-06-24-18,Melbourne CBD,3.476
4103,2022-06-24-19,Melbourne CBD,7.555
4104,2022-06-24-20,Melbourne CBD,12.478
4105,2022-06-24-21,Melbourne CBD,13.093
4106,2022-06-24-22,Melbourne CBD,13.286
4107,2022-06-24-23,Melbourne CBD,8.184
4108,2022-06-25-00,Melbourne CBD,11.443
4109,2022-06-25-01,Melbourne CBD,3.129
4110,2022-06-25-02,Melbourne CBD,3.998
4111,2022-06-25-03,Melbourne CBD,7.047
4112,2022-06-25-04,Melbourne CBD,3.938
4113,2022-06-25-05,Melbourne CBD,2.277
4114,2022-06-25-06,Melbourne CBD,1.918
4115,2022-06-25-07,Melbourne CBD,3.886
4116,2022-06-25-08,Melbourne CBD,3.582
4117,2022-06-25-09,Melbourne CBD,1.224
4118,2022-06-25-10,Melbourne CBD,5.482
4119,2022-06-25-11,Melbourne CBD,6.562
4120,2022-06-25-12,Melbourne CBD,0.491
4121,2022-06-25-13,Melbourne CBD,2.276
4122,2022-06-25-14,Melbourne CBD,2.887
4123,2022-06-25-15,Melbourne CBD,-1.358
4124,2022-06-25-16,Melbourne CBD,1.956
4125,2022-06-25-17,Melbourne CBD,3.185
4126,2022-06-25-18,Melbourne CBD,0.943
4127,2022-06-25-19,Melbourne CBD,2.718
4128,2022-06-25-20,Melbourne CBD,8.091
4129,2022-06-25-21,Melbourne CBD,1.438
4130,2022-06-25-22,Melbourne CBD,3.638
4131,2022-06-25-23,Melbourne CBD,2.624
4132,2022-06-26-00,Melbourne CBD,4.189
4133,2022-06-26-01,Melbourne CBD,6.546
4134,2022-06-26-02,Melbourne CBD,0.961
4135,2022-06-26-03,Melbourne CBD,1.998
4136,2022-06-26-04,Melbourne CBD,0.456
4137,2022-06-26-05,Melbourne CBD,-0.913
4138,2022-06-26-06,Melbourne CBD,4.441
4139,2022-06-26-07,Melbourne CBD,-1.013
4140,2022-06-26-08,Melbourne CBD,-0.085
4141,2022-06-26-09,Melbourne CBD,2.106
4142,2022-06-26-10,Melbourne CBD,3.982
4143,2022-06-26-11,Melbourne CBD,4.662
4144,2022-06-26-12,Melbourne CBD,5.643
4145,2022-06-26-13,Melbourne CBD,6.533
4146,2022-06-26-14,Melbourne CBD,9.404
4147,2022-06-26-15,Melbourne CBD,11.228
4148,2022-06-26-16,Melbourne CBD,7.354
4149,2022-06-26-17,Melbourne CBD,4.669
4150,2022-06-26-18,Melbourne CBD,3.991
4151,2022-06-26-19,Melbourne CBD,7.473
4152,2022-06-26-20,Melbourne CBD,3.676
4153,2022-06-26-21,Melbourne CBD,5.974
4154,2022-06-26-22,Melbourne CBD,4.829
4155,2022-06-26-23,Melbourne CBD,7.926
4156,2022-06-27-00,Melbourne CBD,3.685
4157,2022-06-27-01,Melbourne CBD,8.679
4158,2022-06-27-02,Melbourne CBD,5.51
4159,2022-06-27-03,Melbourne CBD,5.01
4160,2022-06-27-04,Melbourne CBD,8.594
4161,2022-06-27-05,Melbourne CBD,5.841
4162,2022-06-27-06,Melbourne CBD,3.272
4163,2022-06-27-07,Melbourne CBD,5.137
4164,2022-06-27-08,Melbourne CBD,10.133
4165,2022-06-27-09,Melbourne CBD,8.158
4166,2022-06-27-10,Melbourne CBD,11.119
4167,2022-06-27-11,Melbourne CBD,10.51
4168,2022-06-27-12,Melbourne CBD,7.573
4169,2022-06-27-13,Melbourne CBD,10.723
4170,2022-06-27-14,Melbourne CBD,1.492
4171,2022-06-27-15,Melbourne CBD,2.333
4172,2022-06-27-16,Melbourne CBD,8.533
4173,2022-06-27-17,Melbourne CBD,9.849
4174,2022-06-27-18,Melbourne CBD,8.686
4175,2022-06-27-19,Melbourne CBD,6.673
4176,2022-06-27-20,Melbourne CBD,8.116
4177,2022-06-27-21,Melbourne CBD,19.842
4178,2022-06-27-22,Melbourne CBD,23.171
4179,2022-06-27-23,Melbourne CBD,12.287
4180,2022-06-28-00,Melbourne CBD,12.523
4181,2022-06-28-01,Melbourne CBD,20.859
4182,2022-06-28-02,Melbourne CBD,15.152
4183,2022-06-28-03,Melbourne CBD,13.476
4184,2022-06-28-04,Melbourne CBD,5.758
4185,2022-06-28-05,Melbourne CBD,6.784
4186,2022-06-28-06,Melbourne CBD,11.847
4187,2022-06-28-07,Melbourne CBD,7.972
4188,2022-06-28-08,Melbourne CBD,9.195
4189,2022-06-28-09,Melbourne CBD,8.314
4190,2022-06-28-10,Melbourne CBD,8.04
4191,2022-06-28-11,Melbourne CBD,10.915
4192,2022-06-28-12,Melbourne CBD,9.547
4193,2022-06-28-13,Melbourne CBD,6.241
4194,2022-06-28-14,Melbourne CBD,5.313
4195,2022-06-28-15,Melbourne CBD,5.477
4196,2022-06-28-16,Melbourne CBD,4.286
4197,2022-06-28-17,Melbourne CBD,6.279
4198,2022-06-28-18,Melbourne CBD,5.42
4199,2022-06-28-19,Melbourne CBD,3.937
4200,2022-06-28-20,Melbourne CBD,1.817
4201,2022-06-28-21,Melbourne CBD,8.359
4202,2022-06-28-22,Melbourne CBD,9.244
4203,2022-06-28-23,Melbourne CBD,4.419
4204,2022-06-29-00,Melbourne CBD,10.346
4205,2022-06-29-01,Melbourne CBD,0.548
4206,2022-06-29-02,Melbourne CBD,-0.144
4207,2022-06-29-03,Melbourne CBD,2.178
4208,2022-06-29-04,Melbourne CBD,-0.008
4209,2022-06-29-05,Melbourne CBD,4.141
4210,2022-06-29-06,Melbourne CBD,4.908
4211,2022-06-29-07,Melbourne CBD,5.657
4212,2022-06-29-08,Melbourne CBD,4.82
4213,2022-06-29-09,Melbourne CBD,5.819
4214,2022-06-29-10,Melbourne CBD,5.482
4215,2022-06-29-11,Melbourne CBD,7.236
4216,2022-06-29-12,Melbourne CBD,5.851
4217,2022-06-29-13,Melbourne CBD,2.414
4218,2022-06-29-14,Melbourne CBD,2.08
4219,2022-06-29-15,Melbourne CBD,1.391
4220,2022-06-29-16,Melbourne CBD,3.622
4221,2022-06-29-17,Melbourne CBD,-0.445
4222,2022-06-29-18,Melbourne CBD,9.642
4223,2022-06-29-19,Melbourne CBD,7.189
4224,2022-06-29-20,Melbourne CBD,10.708
4225,2022-06-29-21,Melbourne CBD,5.012
4226,2022-06-29-22,Melbourne CBD,12.413
4227,2022-06-29-23,Melbourne CBD,11.393
4228,2022-06-30-00,Melbourne CBD,3.709
4229,2022-06-30-01,Melbourne CBD,3.156
4230,2022-06-30-02,Melbourne CBD,8.275
4231,2022-06-30-03,Melbourne CBD,6.294
4232,2022-06-30-04,Melbourne CBD,9.186
4233,2022-06-30-05,Melbourne CBD,10.863
4234,2022-06-30-06,Melbourne CBD,10.65
4235,2022-06-30-07,Melbourne CBD,10.46
4236,2022-06-30-08,Melbourne CBD,9.094
4237,2022-06-30-09,Melbourne CBD,11.268
4238,2022-06-30-10,Melbourne CBD,13.217
4239,2022-06-30-11,Melbourne CBD,11.228
4240,2022-06-30-12,Melbourne CBD,12.471
4241,2022-06-30-13,Melbourne CBD,19.349
4242,2022-06-30-14,Melbourne CBD,17.705
4243,2022-06-30-15,Melbourne CBD,11.86
4244,2022-06-30-16,Melbourne CBD,9.164
4245,2022-06-30-17,Melbourne CBD,9.348
4246,2022-06-30-18,Melbourne CBD,11.215
4247,2022-06-30-19,Melbourne CBD,11.415
4248,2022-06-30-20,Melbourne CBD,22.508
4249,2022-06-30-21,Melbourne CBD,31.127
4250,2022-06-30-22,Melbourne CBD,28.951
4251,2022-06-30-23,Melbourne CBD,21.976
4252,2022-07-01-00,Melbourne CBD,18.781
4253,2022-07-01-01,Melbourne CBD,18.154
4254,2022-07-01-02,Melbourne CBD,24.76
4255,2022-07-01-03,Melbourne CBD,22.0
4256,2022-07-01-04,Melbourne CBD,20.734
4257,2022-07-01-05,Melbourne CBD,17.722
4258,2022-07-01-06,Melbourne CBD,9.675
4259,2022-07-01-07,Melbourne CBD,15.492
4260,2022-07-01-08,Melbourne CBD,14.221
4261,2022-07-01-09,Melbourne CBD,16.173
4262,2022-07-01-10,Melbourne CBD,14.757
4263,2022-07-01-11,Melbourne CBD,10.736
4264,2022-07-01-12,Melbourne CBD,19.484
4265,2022-07-01-13,Melbourne CBD,12.261
4266,2022-07-01-14,Melbourne CBD,9.844
4267,2022-07-01-15,Melbourne CBD,4.929
4268,2022-07-01-16,Melbourne CBD,2.978
4269,2022-07-01-17,Melbourne CBD,7.178
4270,2022-07-01-18,Melbourne CBD,0.608
4271,2022-07-01-19,Melbourne CBD,7.205
4272,2022-07-01-20,Melbourne CBD,0.428
4273,2022-07-01-21,Melbourne CBD,5.007
4274,2022-07-01-22,Melbourne CBD,16.442
4275,2022-07-01-23,Melbourne CBD,8.25
4276,2022-07-02-00,Melbourne CBD,10.496
4277,2022-07-02-01,Melbourne CBD,7.611
4278,2022-07-02-02,Melbourne CBD,3.569
4279,2022-07-02-03,Melbourne CBD,5.017
4280,2022-07-02-04,Melbourne CBD,9.635
4281,2022-07-02-05,Melbourne CBD,7.401
4282,2022-07-02-06,Melbourne CBD,13.131
4283,2022-07-02-07,Melbourne CBD,10.268
4284,2022-07-02-08,Melbourne CBD,5.319
4285,2022-07-02-09,Melbourne CBD,3.283
4286,2022-07-02-10,Melbourne CBD,9.129
4287,2022-07-02-11,Melbourne CBD,11.581
4288,2022-07-02-12,Melbourne CBD,8.073
4289,2022-07-02-13,Melbourne CBD,9.844
4290,2022-07-02-14,Melbourne CBD,5.873
4291,2022-07-02-15,Melbourne CBD,1.976
4292,2022-07-02-16,Melbourne CBD,4.145
4293,2022-07-02-17,Melbourne CBD,1.943
4294,2022-07-02-18,Melbourne CBD,6.207
4295,2022-07-02-19,Melbourne CBD,10.999
4296,2022-07-02-20,Melbourne CBD,10.945
4297,2022-07-02-21,Melbourne CBD,10.27
4298,2022-07-02-22,Melbourne CBD,11.161
4299,2022-07-02-23,Melbourne CBD,10.626
4300,2022-07-03-00,Melbourne CBD,7.399
4301,2022-07-03-01,Melbourne CBD,8.517
4302,2022-07-03-02,Melbourne CBD,3.308
4303,2022-07-03-03,Melbourne CBD,9.28
4304,2022-07-03-04,Melbourne CBD,4.437
4305,2022-07-03-05,Melbourne CBD,-1.301
4306,2022-07-03-06,Melbourne CBD,1.805
4307,2022-07-03-07,Melbourne CBD,4.165
4308,2022-07-03-08,Melbourne CBD,6.102
4309,2022-07-03-09,Melbourne CBD,10.047
4310,2022-07-03-10,Melbourne CBD,1.862
4311,2022-07-03-11,Melbourne CBD,10.267
4312,2022-07-03-12,Melbourne CBD,5.725
4313,2022-07-03-13,Melbourne CBD,5.388
4314,2022-07-03-14,Melbourne CBD,8.932
4315,2022-07-03-15,Melbourne CBD,5.65
4316,2022-07-03-16,Melbourne CBD,4.222
4317,2022-07-03-17,Melbourne CBD,5.305
4318,2022-07-03-18,Melbourne CBD,-0.397
4319,2022-07-03-19,Melbourne CBD,11.298
4320,2022-07-03-20,Melbourne CBD,11.583
4321,2022-07-03-21,Melbourne CBD,13.081
4322,2022-07-03-22,Melbourne CBD,15.107
4323,2022-07-03-23,Melbourne CBD,11.845
4324,2022-07-04-00,Melbourne CBD,4.877
4325,2022-07-04-01,Melbourne CBD,7.348
4326,2022-07-04-02,Melbourne CBD,8.683
4327,2022-07-04-03,Melbourne CBD,8.678
4328,2022-07-04-04,Melbourne CBD,4.07
4329,2022-07-04-05,Melbourne CBD,5.619
4330,2022-07-04-06,Melbourne CBD,6.068
4331,2022-07-04-07,Melbourne CBD,5.896
4332,2022-07-04-08,Melbourne CBD,15.422
4333,2022-07-04-09,Melbourne CBD,9.482
4334,2022-07-04-10,Melbourne CBD,11.047
4335,2022-07-04-11,Melbourne CBD,8.823
4336,2022-07-04-12,Melbourne CBD,5.613
4337,2022-07-04-13,Melbourne CBD,5.682
4338,2022-07-04-14,Melbourne CBD,4.087
4339,2022-07-04-15,Melbourne CBD,1.99
4340,2022-07-04-16,Melbourne CBD,1.021
4341,2022-07-04-17,Melbourne CBD,3.763
4342,2022-07-04-18,Melbourne CBD,8.738
4343,2022-07-04-19,Melbourne CBD,4.288
4344,2022-07-04-20,Melbourne CBD,6.226
4345,2022-07-04-21,Melbourne CBD,4.368
4346,2022-07-04-22,Melbourne CBD,10.846
4347,2022-07-04-23,Melbourne CBD,9.903
4348,2022-07-05-00,Melbourne CBD,7.597
4349,2022-07-05-01,Melbourne CBD,9.21
4350,2022-07-05-02,Melbourne CBD,4.331
4351,2022-07-05-03,Melbourne CBD,4.431
4352,2022-07-05-04,Melbourne CBD,4.019
4353,2022-07-05-05,Melbourne CBD,12.584
4354,2022-07-05-06,Melbourne CBD,4.982
4355,2022-07-05-07,Melbourne CBD,11.112
4356,2022-07-05-08,Melbourne CBD,6.53
4357,2022-07-05-09,Melbourne CBD,7.699
4358,2022-07-05-10,Melbourne CBD,10.694
4359,2022-07-05-11,Melbourne CBD,4.543
4360,2022-07-05-12,Melbourne CBD,9.388
4361,2022-07-05-13,Melbourne CBD,6.807
4362,2022-07-05-14,Melbourne CBD,9.755
4363,2022-07-05-15,Melbourne CBD,12.217
4364,2022-07-05-16,Melbourne CBD,6.796
4365,2022-07-05-17,Melbourne CBD,5.077
4366,2022-07-05-18,Melbourne CBD,5.282
4367,2022-07-05-19,Melbourne CBD,6.292
4368,2022-07-05-20,Melbourne CBD,9.521
4369,2022-07-05-21,Melbourne CBD,6.467
4370,2022-07-05-22,Melbourne CBD,14.256
4371,2022-07-05-23,Melbourne CBD,21.973
4372,2022-07-06-00,Melbourne CBD,17.722
4373,2022-07-06-01,Melbourne CBD,15.348
4374,2022-07-06-02,Melbourne CBD,14.457
4375,2022-07-06-03,Melbourne CBD,14.857
4376,2022-07-06-04,Melbourne CBD,8.871
4377,2022-07-06-05,Melbourne CBD,6.187
4378,2022-07-06-06,Melbourne CBD,6.283
4379,2022-07-06-07,Melbourne CBD,8.643
4380,2022-07-06-08,Melbourne CBD,7.173
4381,2022-07-06-09,Melbourne CBD,9.092
4382,2022-07-06-10,Melbourne CBD,3.543
4383,2022-07-06-11,Melbourne CBD,6.119
4384,2022-07-06-12,Melbourne CBD,16.487
4385,2022-07-06-13,Melbourne CBD,11.62
4386,2022-07-06-14,Melbourne CBD,3.093
4387,2022-07-06-15,Melbourne CBD,5.956
4388,2022-07-06-16,Melbourne CBD,4.947
4389,2022-07-06-17,Melbourne CBD,6.618
4390,2022-07-06-18,Melbourne CBD,11.327
4391,2022-07-06-19,Melbourne CBD,10.367
4392,2022-07-06-20,Melbourne CBD,12.932
4393,2022-07-06-21,Melbourne CBD,16.662
4394,2022-07-06-22,Melbourne CBD,19.262
4395,2022-07-06-23,Melbourne CBD,20.4
4396,2022-07-07-01,Melbourne CBD,7.209
4397,2022-07-07-02,Melbourne CBD,6.741
4398,2022-07-07-03,Melbourne CBD,13.103
4399,2022-07-07-04,Melbourne CBD,16.388
4400,2022-07-07-05,Melbourne CBD,14.808
4401,2022-07-07-06,Melbourne CBD,12.864
4402,2022-07-07-07,Melbourne CBD,13.663
4403,2022-07-07-08,Melbourne CBD,13.612
4404,2022-07-07-09,Melbourne CBD,12.635
4405,2022-07-07-10,Melbourne CBD,7.304
4406,2022-07-07-11,Melbourne CBD,13.725
4407,2022-07-07-12,Melbourne CBD,3.788
4408,2022-07-07-13,Melbourne CBD,6.821
4409,2022-07-07-14,Melbourne CBD,8.453
4410,2022-07-07-15,Melbourne CBD,8.143
4411,2022-07-07-16,Melbourne CBD,12.493
4412,2022-07-07-17,Melbourne CBD,2.551
4413,2022-07-07-18,Melbourne CBD,8.443
4414,2022-07-07-19,Melbourne CBD,6.618
4415,2022-07-07-20,Melbourne CBD,4.294
4416,2022-07-07-21,Melbourne CBD,0.819
4417,2022-07-07-22,Melbourne CBD,7.094
4418,2022-07-07-23,Melbourne CBD,8.229
4419,2022-07-08-00,Melbourne CBD,5.177
4420,2022-07-08-01,Melbourne CBD,9.185
4421,2022-07-08-02,Melbourne CBD,7.451
4422,2022-07-08-03,Melbourne CBD,5.95
4423,2022-07-08-04,Melbourne CBD,5.192
4424,2022-07-08-05,Melbourne CBD,3.673
4425,2022-07-08-06,Melbourne CBD,3.369
4426,2022-07-08-07,Melbourne CBD,7.068
4427,2022-07-08-08,Melbourne CBD,7.965
4428,2022-07-08-09,Melbourne CBD,6.313
4429,2022-07-08-10,Melbourne CBD,5.978
4430,2022-07-08-11,Melbourne CBD,11.187
4431,2022-07-08-12,Melbourne CBD,4.66
4432,2022-07-08-13,Melbourne CBD,8.715
4433,2022-07-08-14,Melbourne CBD,4.608
4434,2022-07-08-15,Melbourne CBD,4.121
4435,2022-07-08-16,Melbourne CBD,7.469
4436,2022-07-08-17,Melbourne CBD,7.323
4437,2022-07-08-18,Melbourne CBD,9.758
4438,2022-07-08-19,Melbourne CBD,12.163
4439,2022-07-08-20,Melbourne CBD,12.987
4440,2022-07-08-21,Melbourne CBD,3.066
4441,2022-07-08-22,Melbourne CBD,6.089
4442,2022-07-08-23,Melbourne CBD,5.954
4443,2022-07-09-00,Melbourne CBD,10.192
4444,2022-07-09-01,Melbourne CBD,4.919
4445,2022-07-09-02,Melbourne CBD,3.663
4446,2022-07-09-03,Melbourne CBD,1.252
4447,2022-07-09-04,Melbourne CBD,5.271
4448,2022-07-09-05,Melbourne CBD,7.974
4449,2022-07-09-06,Melbourne CBD,9.608
4450,2022-07-09-07,Melbourne CBD,6.566
4451,2022-07-09-08,Melbourne CBD,9.846
4452,2022-07-09-09,Melbourne CBD,7.524
4453,2022-07-09-10,Melbourne CBD,7.669
4454,2022-07-09-11,Melbourne CBD,7.915
