 postcode, legal_name, suburb, address, ogc_fid
3064.0,Kindaland Pty Ltd,ROXBURGH PARK,12 TAPLIN WAY ,8849
3204.0,Bentleigh Family & Child Care Co-op,BENTLEIGH,134 BREWER ROAD ,8850
3134.0,Investwell Property Services Pty Ltd,WARRANWOOD,2 REGENCY TERRACE ,8855
3754.0,Niki Tsakalidis,DOREEN,4 ATHALIE RISE ,8860
3137.0,Larek Enterprises Pty Ltd,KILSYTH,6 JEANETTE MAREE COURT ,8865
3028.0,Altona Meadows Kindergarten Inc,ALTONA MEADOWS,65 POWLETT STREET ,8867
3016.0,Williamstown Child Care Centre Co-op Ltd,WILLIAMSTOWN,83 CECIL STREET ,8872
3053.0,Lucantonio Nominees Pty Ltd,CARLTON,90 NEILL STREET ,8875
3145.0,R.J.T. & Associates Pty Ltd trading as Red Apple Early Learning Centre,MALVERN EAST,129 WAVERLEY ROAD ,8880
3977.0,Leontyne Ellis,BOTANIC RIDGE,17 SMILEY WAY ,8882
3052.0,Wimble Street Child Care Co-op,PARKVILLE,18 WIMBLE STREET ,8883
3806.0,Merlin Childcare Pty Ltd,BERWICK,2 GIBB STREET ,8885
3036.0,Overnewton Anglican Community College Ltd,KEILOR,2-30 OVERNEWTON ROAD ,8886
3175.0,Dandenong South Preschool Centre Inc,DANDENONG,21 CANBERRA AVENUE ,8888
3186.0,Charlie Brown Child Care Centre Pty Ltd ATF Charlie Brown Unit Trust,BRIGHTON,22 ORCHARD STREET ,8889
3186.0,Trident Personnel Pty Ltd,BRIGHTON,22 ORCHARD STREET ,8890
3126.0,Strathcona Baptist Girls Grammar School Ltd,CANTERBURY,34 SCOTT STREET ,8893
3168.0,Hilite Pty Ltd,CLAYTON NORTH,4 KUMARA PLACE ,8896
3029.0,CHILDSPLAYCORIO PTY. LTD.,TARNEIT,40 AZURE DRIVE ,8897
3029.0,Sartu Baker,TRUGANINA,40 ORLANDO DRIVE ,8898
3064.0,Smartlink Family Day Care Pty Ltd,CRAIGIEBURN,5 BUNINYONG LANE ,8900
3750.0,R AFA & S SAMI,WOLLERT,5 WESTHAM WAY ,8902
3029.0,Garima Manishi,TARNEIT,6 MAPLETON WAY ,8903
3144.0,Childcare Management Systems Pty Ltd as trustee for The Rosenberg Buddies Family Trust,MALVERN,6 THANET STREET ,8904
3144.0,Highpoint Kinder Haven Pty Ltd ATF The Rosenberg Highpoint Family Trust,MALVERN,6 THANET STREET ,8905
3144.0,Moonee Ponds Kinder Haven P/L A.T.F. The Rosenberg Moonee Ponds Family Trust,MALVERN,6 THANET STREET ,8906
3977.0,Kushland Family Daycare Services Pty Ltd,CRANBOURNE,6 WILLOWDALE DRIVE ,8907
3194.0,Mentone Grammar School,MENTONE,63 VENICE STREET ,8908
3152.0,Little Bees Care Pty. Ltd.,WANTIRNA,8 BOTANY COURT ,8910
3754.0,Wallaby Childcare Pty Ltd,DOREEN,9 BULIMBA DRIVE ,8911
3175.0,Shalimar Park Preschool Assoc Inc,DANDENONG NORTH,1 MILAN COURT ,8913
3126.0,Canterbury Norwood Baptist Kindergarten Association Inc,CANTERBURY,2 BORONIA STREET ,8917
3931.0,Benton Junior College - Benton Childcare Club,MORNINGTON,261 RACECOURSE ROAD ,8921
3011.0,Early Childhood Learning Family Day Care Pty Ltd,FOOTSCRAY,30 FRENCH STREET ,8922
3021.0,Little Babe's Pty Ltd,ST ALBANS,42 KINGS ROAD ,8926
3201.0,Botany Park Preschool Committee Inc,CARRUM DOWNS,53 LYREBIRD DRIVE ,8928
3034.0,Sidco 25 Pty Ltd,AVONDALE HEIGHTS,7 BROWNING CRESCENT ,8930
3111.0,Donvale Preschool Assoc Inc,DONVALE,7 FLORENCE AVENUE ,8931
3064.0,Ayyantu Ali,CRAIGIEBURN,11 MEDWAY ROAD ,8934
3146.0,Kordus Pty Ltd,GLEN IRIS,190 BURKE ROAD ,8936
3915.0,Westernport Child Care Centre Pty Ltd ATF The Giacco Family Trust,HASTINGS,249 MARINE PARADE ,8937
3153.0,Our Lady of Lourdes Primary School,BAYSWATER,25 ORANGE GROVE ,8938
3204.0,Rosetone Pty. Ltd.,BENTLEIGH,263-265 CENTRE ROAD ,8939
3031.0,Flemington Child Care Co-operative Ltd,FLEMINGTON,53 WELLINGTON STREET ,8944
3132.0,Little League Children's Services Pty Ltd,MITCHAM,694 WHITEHORSE ROAD ,8947
3089.0,Diamond Creek Memorial Preschool Association Inc,DIAMOND CREEK,11 COLLINS STREET ,8950
3195.0,Parkdale Preschool Assoc Inc,PARKDALE,14 ALAMEDA PLACE ,8953
3175.0,Happy Kids Child Care Centre Pty Ltd,DANDENONG,187 GLADSTONE ROAD ,8956
3188.0,Hampton Community Kindergarten Inc,HAMPTON,1A MYRTLE ROAD ,8958
3941.0,Tootgarook Preschool Inc,TOOTGAROOK,24 BARRY STREET ,8962
3103.0,The Minifie Park Child Care Centre Assoc Inc,BALWYN,290 BELMORE ROAD ,8965
3150.0,Mysore & Associates Pty Ltd.,GLEN WAVERLEY,3-5 THE BOULEVARD ,8967
3150.0,Appletree Preschool Assoc Inc,GLEN WAVERLEY,37 SHEPHERD ROAD ,8971
3175.0,Jamila Abdi,DANDENONG NORTH,48 ARMSTRONG WAY ,8975
3132.0,St John's Parish - Mitcham,MITCHAM,494 WHITEHORSE ROAD ,8976
3016.0,I E L C Pty Ltd,WILLIAMSTOWN,76 VICTORIA STREET ,8982
3135.0,Heathmont Baptist Pre School Inc,HEATHMONT EAST,78 CUTHBERT STREET ,8983
3087.0,Watsonia North Primary School,WATSONIA,16 SHARPES ROAD ,8989
3127.0,Florence Road Preschool Centre Inc,SURREY HILLS,2 FLORENCE ROAD ,8991
3021.0,St Albans Turkish Community Child Care Co-op Ltd,ST ALBANS,32A ARTHUR STREET ,8994
3150.0,Maclaw No 360 Pty Ltd,WHEELERS HILL,34 AMELIA AVENUE ,8995
3122.0,Fr Des Dwyer,HAWTHORN,345 BURWOOD ROAD ,8996
3122.0,Immaculate Conception Catholic Church Hawthorn,HAWTHORN,345 BURWOOD ROAD ,8997
3012.0,Benefit Court Pty Ltd,MAIDSTONE,36 BURNS STREET ,8998
3104.0,Greythorn Early Childhood Centre Inc,BALWYN NORTH,4 TRENTWOOD AVENUE ,9001
3088.0,St George Property Group Pty Ltd,GREENSBOROUGH,66 BRENTWICK DRIVE ,9004
3175.0,Rosewood Downs Child Care Centre Pty Ltd,DANDENONG,1 MURRAY ROAD ,9005
3095.0,Our Lady Help of Christians Primary School O.S.H. Care,ELTHAM,1-13 HENRY STREET ,9006
3078.0,Perry Street Child Care Centre Inc,FAIRFIELD,129 PERRY STREET ,9008
3121.0,Acacia Indo-chinese Community Support Association Inc,RICHMOND,13 BELGIUM AVENUE ,9009
3070.0,Annie Dennis Children's Centre Inc.,NORTHCOTE,2-6 OLDIS AVENUE ,9013
3186.0,RVVF Enterprises Pty Ltd,BRIGHTON,247 NEW STREET ,9016
3067.0,Little Sophia Inc,ABBOTSFORD,35 ABBOTSFORD STREET ,9019
3183.0,THE AVENUE CHILDREN'S CENTRE INC,BALACLAVA,39 THE AVENUE ,9020
3042.0,Airport West Child Care Centre Co-operative Ltd,AIRPORT WEST,4 CLYDESDALE ROAD ,9021
3977.0,Clarendon Street Child Care Centre Co-op Ltd,CRANBOURNE,43A CLARENDON STREET ,9022
3188.0,Telks Pty Ltd,HAMPTON,8 HUDSON STREET ,9024
3102.0,Laratel Pty Ltd,KEW EAST,8-12 WOODLANDS AVENUE ,9026
3031.0,In Loving Hands Family Day Care Service Pty Ltd,KENSINGTON BANKS,11 GOLDSBROUGH WALK ,9029
3042.0,Community Children Moonee Ponds Pty Ltd,NIDDRIE,16 COGHLAN STREET ,9033
3042.0,Community Children Pty Ltd ATF Community Children Unit Trust,NIDDRIE,16 COGHLAN STREET ,9034
3178.0,Mary Jayanthi Illesinghe Prasantha Illesinghe,ROWVILLE,19 TARA CLOSE ,9035
3178.0,P Illesinghe & M Illesinghe ATF the M & P Illesinghe Family Trust,ROWVILLE,19 TARA CLOSE ,9036
3199.0,Bruce Park Preschool Association Inc,FRANKSTON,23 MARGATE AVENUE ,9038
3977.0,MASTER HAIRDRESSING & CONTRACTORS PTY. LTD.,CRANBOURNE WEST,29 STANFORD STREET,9041
3122.0,Robert Cochrane Kindergarten Inc,HAWTHORN,2A MINONA STREET ,9045
3073.0,Manes Care Pty Ltd,RESERVOIR,41 EDWARDES STREET ,9052
3060.0,Happy Kids Family Day Care Service Pty. Ltd.,FAWKNER,92 LYNCH ROAD ,9056
3106.0,Kekeco Childcare Pty Ltd,TEMPLESTOWE,1 KEARNEY LANE ,9059
3024.0,WONDERLAND FAMILY DAY CARE PTY LTD,WYNDHAM VALE,14 WOORITE PLACE ,9062
3194.0,TGL (Vic) Pty Ltd,MENTONE,18 ACACIA AVENUE ,9064
3024.0,Mark Reilly as Trustee for the Wyndarra Family Trust,WYNDHAM VALE,18 GREENS ROAD ,9065
3931.0,Phillippa Anne Preston and Victoria Louise Chapman Partners,MORNINGTON,18-20 FLEET STREET ,9066
3036.0,Early Learning Kinders Pty Ltd,KEILOR,181 ARUNDEL ROAD ,9067
3036.0,Sydenham Pre School Pty Ltd,KEILOR,181 ARUNDEL ROAD ,9068
3076.0,Epping Views Primary School Council,EPPING,20 MANSFIELD STREET ,9070
3059.0,Kayjo Enterprises Pty Ltd ATF The Kayjo Family Trust,GREENVALE,22 NICHOLSON COURT ,9071
3183.0,St Kilda & Balaclava Kindergarten Inc,BALACLAVA,23 NELSON STREET ,9073
3024.0,Manoj Cherian Jacob,WYNDHAM VALE,27 YARRAMAN ROAD ,9075
3108.0,Bestin Developments Pty Ltd,DONCASTER,29 WALKER STREET ,9077
3178.0,ZuBees Pty Ltd,ROWVILLE,7 ST JOHN PLACE ,9082
3042.0,Agnostino Mondo; Marlene Mondo,AIRPORT WEST,79 MCINTOSH STREET ,9083
3065.0,East West Childcare Association Inc,FITZROY,138 GEORGE STREET ,9086
3033.0,KEILOR HEIGHTS EARLY LEARNING CENTRE PTY LTD,KEILOR EAST,45 SHELLEY STREET ,9095
3109.0,Deep Creek Child Care Centre Inc,DONCASTER EAST,510 BLACKBURN ROAD ,9096
3109.0,Deep Creek Preschool Assoc Inc,DONCASTER EAST,510 BLACKBURN ROAD ,9097
3128.0,Lutheran Church of Australia Victorian District,BOX HILL,755 STATION STREET ,9100
3075.0,Lalor East Preschool Association Inc,LALOR,186 DAREBIN DRIVE ,9102
3029.0,Amafhh Investments Pty Ltd ATF AmafHH Unit Trust,HOPPERS CROSSING,223A MORRIS ROAD ,9103
3029.0,SUBHA BHARAT,TRUGANINA,5 SABINE WAY ,9112
3782.0,Dandenong Ranges Steiner School Inc,EMERALD,11C DUFFYS ROAD ,9117
3975.0,Kharisma Kids Pty Ltd,LYNBROOK,122 PATERSON DRIVE ,9118
3105.0,Dimitrakis Pty Ltd,BULLEEN,13 GYMPIE STREET ,9119
3074.0,Dalton Road Preschool Association Inc,THOMASTOWN,145A DALTON ROAD ,9120
3142.0,St Catherine's School Council,TOORAK,17 HEYINGTON PLACE ,9121
3104.0,Privilege (Aust) P/L ATF The Rising Star Trust,BALWYN NORTH,32 AYLMER STREET ,9124
3936.0,Coral Sayer,SAFETY BEACH,32 WOODLANDS GROVE ,9125
3037.0,Emmaus Catholic Primary School,SYDENHAM,370 SYDENHAM ROAD ,9126
3146.0,Aleron Childcare Pty Ltd ATF Aleron Family Trust,GLEN IRIS,7 STAUGHTON ROAD ,9137
3031.0,Kensington Community Children's Co-op Ltd,KENSINGTON,81B ALTONA STREET ,9139
3036.0,M & S McCarthy Pty Ltd,KEILOR,890 OLD CALDER HIGHWAY ,9140
3195.0,Aspendale Gardens Community Service Inc,ASPENDALE GARDENS,103-105 KEARNEY DRIVE ,9146
3030.0,Carolyn Paterson,POINT COOK,109 WILLOWGREEN WAY ,9149
3911.0,Sherrie Christina Monahan; Thomas William Monahan,BAXTER,111 BAXTER-TOORADIN ROAD ,9151
3029.0,Bellbridge Primary School Council,HOPPERS CROSSING,120 BELLBRIDGE DRIVE ,9155
3088.0,Greensborough Primary School Council,GREENSBOROUGH,130 GRIMSHAW STREET ,9157
3095.0,KS & ED Enterprises Pty Ltd,ELTHAM,1304 MAIN ROAD ,9158
3179.0,Kelliot Pty Ltd,SCORESBY,1315 FERNTREE GULLY ROAD ,9160
3032.0,Wingate Avenue Children's Co-op Ltd,ASCOT VALE,13B WINGATE AVENUE ,9161
3011.0,PLAYMATES FAMILY DAY CARE SCHEME PTY LTD,FOOTSCRAY,14-16 PAISLEY STREET ,9163
3064.0,Hothlyn Drive Children's Centre Pty Ltd,CRAIGIEBURN,144 HOTHLYN DRIVE ,9164
3171.0,Hanh Ngoc Thi Tran,SPRINGVALE,15 BURDEN STREET ,9165
3123.0,Cara Armstrong Kindergarten Inc,HAWTHORN EAST,169 RATHMINES ROAD ,9167
3124.0,Through Road Child Care Assoc Inc,CAMBERWELL,171 THROUGH ROAD ,9168
3068.0,Spensley Street Primary School Council,CLIFTON HILL,193 SPENSLEY STREET ,9173
3068.0,Ananda Marga Pracaraka Samgha Ltd,FITZROY NORTH,199 CLAUSCEN STREET ,9174
3028.0,Baby Bells Pty Ltd ATF BBCC TRUST No. 1,ALTONA MEADOWS,1A FITZPATRICK DRIVE ,9177
3165.0,Bentleigh East Preschool Inc,BENTLEIGH EAST,202 EAST BOUNDARY ROAD ,9179
3103.0,Bambi Day Care Services Pty. Ltd.,BALWYN,205A WHITEHORSE ROAD ,9180
3058.0,Lake Park Kindergarten Inc,COBURG NORTH,20A CARR STREET ,9181
3163.0,Carnbeau Pty Ltd ATF Carnbeau Family Trust,MURRUMBEENA,21 CROSBIE ROAD ,9182
3165.0,Virginia Park Child Care Association Inc,BENTLEIGH EAST,232 EAST BOUNDARY ROAD ,9185
3754.0,Mernda Primary School,MERNDA,25 EVERTON DRIVE ,9189
3055.0,Denzil Don Free Kindergarten Inc,BRUNSWICK WEST,256 UNION STREET ,9190
3144.0,Wattletree Early Childhood Centre Inc,MALVERN,256 WATTLETREE ROAD ,9191
3132.0,Dr Stanley Cochrane Memorial Kindergarten Inc,MITCHAM,257 MITCHAM ROAD ,9192
3150.0,Columbia Park Child Care Centre Inc,WHEELERS HILL,28A COLUMBIA DRIVE ,9196
3808.0,Upper Beaconsfield Kindergartens Association Inc.,BEACONSFIELD UPPER,3 MCBRIDE ROAD ,9199
3204.0,Mok Australia Pty Ltd,BENTLEIGH,33A NORTH AVENUE ,9201
3029.0,The Two MP's Pty Ltd,HOPPERS CROSSING,348 MORRIS ROAD ,9202
3150.0,Jells Park Preschool Association Inc,WHEELERS HILL,37 PETRONELLA AVENUE ,9204
3107.0,Twin Hills Preschool Inc,TEMPLESTOWE LOWER,39 MAYFAIR AVENUE ,9206
3201.0,Banyan Fields Primary School,CARRUM DOWNS,90 CADLES ROAD ,9246
3105.0,CC4K Pty Ltd ATF Sim & Nguyen Unit Trust,BULLEEN,3A PENDEREL WAY ,9208
3076.0,Leisure City Aquatics Pty Ltd,EPPING,41-53 MILLER STREET ,9211
3053.0,Melbourne University Family Club Co-op Ltd,CARLTON,427 CARDIGAN STREET ,9215
3124.0,V R I M Nominees Pty Ltd,CAMBERWELL,43 GLEN IRIS ROAD ,9217
3977.0,TNC FAMILY DAY CARE PTY LTD,CRANBOURNE EAST,43 TRAFALGAR WAY ,9218
3051.0,St Michael's Parish Church,NORTH MELBOURNE,456 DRYBURGH STREET ,9220
3037.0,Cana Catholic Primary School,HILLSIDE,46 BANCHORY AVENUE ,9221
3130.0,Casa Bambinis Pty Ltd As Trustee For Natwest Family Trust,BLACKBURN,502-504 MIDDLEBOROUGH ROAD ,9224
3150.0,Wayburne Preschool Association Inc,GLEN WAVERLEY,579 WAVERLEY ROAD ,9229
3107.0,Templestowe Heights Preschool Association Inc,TEMPLESTOWE LOWER,64 FYFE DRIVE ,9233
3134.0,Kurboroo Kindergarten Inc,WARRANWOOD,75 BEMBOKA ROAD ,9240
3103.0,Fintona Girls School,BALWYN,79 BALWYN ROAD ,9241
3056.0,Brunswick Creche & Day Nursery Inc,BRUNSWICK,82 GLENLYON ROAD ,9243
3071.0,Thornbury Kindergarten Inc,THORNBURY,8C NEWCASTLE STREET ,9244
3143.0,Malvern Community Child Care Co-op Ltd,ARMADALE,9 LLANEAST STREET ,9245
3051.0,Husna Family Day Care Pty Ltd,NORTH MELBOURNE,90A MELROSE STREET ,9248
3915.0,Good Shepherd Australia New Zealand,HASTINGS,1 CHURCH STREET ,9249
3105.0,Kalker Montessori Centre Ltd,BULLEEN,1-3 ESTELLE STREET ,9254
3806.0,Lahu Harmony Pty. Ltd.,BERWICK,1-3 MICHELLE DRIVE ,9255
3149.0,Lyda Industrial Investment Pty Ltd ATF The Lyda Family Trust,MOUNT WAVERLEY,10 ST CLAIR CRESCENT ,9260
3806.0,Orient Trading Pty Ltd,BERWICK,10-12 WARRAWONG DRIVE ,9262
3103.0,Balwyn ChildCare Centre Pty Ltd,BALWYN,105 BALWYN ROAD ,9267
3037.0,Howell Drive Child Care Pty Ltd,HILLSIDE,107 SARONVALE CRESCENT ,9270
3754.0,SUZIE ISMAIL,MERNDA,11 BASILICA VISTA ,9275
3912.0,Wagcot Pty Ltd,SOMERVILLE,1140 FRANKSTON-FLINDERS ROAD ,9281
3060.0,SHABANA ASIF,FAWKNER,116 MAJOR ROAD ,9282
3126.0,MRJJJ Pty Ltd as trustee for MRJJJ Family Trust,CANTERBURY,116 PROSPECT HILL ROAD ,9283
3167.0,Loren Class; Rose Rosenblatt; Jodi Eden,OAKLEIGH SOUTH,117-119 GOLF ROAD ,9284
3075.0,Jacaranda Pre-School Inc,LALOR,118 KINGSWAY DRIVE ,9285
3121.0,Boroondara Kindergarten Inc,RICHMOND NORTH,12 COOKE COURT ,9286
3011.0,TLC Tender Love and Care Family Day Care Pty Ltd,FOOTSCRAY,12 LEUNIG PLACE ,9288
3934.0,Osborne Primary School Council,MOUNT MARTHA,120 CRAIGIE ROAD ,9292
3152.0,Wantirna Primary School,WANTIRNA,120 MOUNTAIN HIGHWAY ,9295
3068.0,Clifton Child Care Co-op Ltd,FITZROY NORTH,121 RUSHALL CRESCENT ,9296
3074.0,Thomastown Child Care Centre Inc,THOMASTOWN,129 EDGARS ROAD ,9302
3978.0,Param Kaur,CLYDE NORTH,13 MARBLELIGHT WAY ,9303
3197.0,Patterson Lakes Primary School Council Out of School Hours Care,PATTERSON LAKES,130-148 GLADESVILLE BOULEVARD ,9306
3076.0,Kiddy Palace Learning Centre Pty Ltd,EPPING,134-136 MCDONALDS ROAD ,9308
3060.0,Merhi Pty Ltd,FAWKNER,1346 SYDNEY ROAD ,9309
3109.0,Sepwin Pty.Ltd,DONCASTER EAST,137 LANDSCAPE DRIVE ,9311
3072.0,Gower Street Kindergarten Inc,PRESTON,146 GOWER STREET ,9320
3156.0,Richdoc Pty Ltd ATF Geethom Unit Trust,UPPER FERNTREE GULLY,15 ROLLINGS ROAD ,9326
3195.0,Nola Barber Kindergarten Inc,ASPENDALE,151 STATION STREET ,9330
3160.0,Tecoma Preschool Inc,TECOMA,1534 BURWOOD HIGHWAY ,9332
3172.0,Athol Road Primary School Council,SPRINGVALE SOUTH,159-167 ATHOL ROAD ,9337
3810.0,Davmat Investments Pty Ltd,PAKENHAM,15A MEEKING DRIVE ,9338
3135.0,Maroondah Preschool Parents Club Inc,RINGWOOD EAST,16 EVON AVENUE ,9339
3038.0,Namali Pty Ltd ATF Malici Family Trust,KEILOR DOWNS,16 MALSTER COURT ,9343
3068.0,North Child Care Co-op,FITZROY NORTH,173 CLAUSCEN STREET ,9351
3088.0,Grace Park Preschool Inc,GREENSBOROUGH,179 NEPEAN STREET ,9353
3055.0,Moonlight Family Day Care Pty Ltd,BRUNSWICK WEST,18 GRONN PLACE ,9358
3805.0,Jaireet Pty LTD,NARRE WARREN,18 SEATTLE SQUARE ,9360
3934.0,Garry Stacey and Associates Pty Ltd,MOUNT MARTHA,18 VILLAGE CLOSE ,9362
3078.0,Grange Road Childcare Nominees Pty Ltd ATF Grange Road Childcare Trust trading as Smart Start Early Learning and Development Centre,ALPHINGTON,18-24 GRANGE ROAD ,9363
3029.0,V.I.P. Family Day Care Pty Ltd,HOPPERS CROSSING,185 MORRIS ROAD ,9368
3020.0,Franksea Pty Ltd Trading as Jigsaw Childcare,SUNSHINE NORTH,185 PHOENIX STREET ,9369
3020.0,LOFA GROUP PTY. LTD.,SUNSHINE,19 CITY PLACE ,9371
3088.0,HAPPY CAMPERS FAMILY DAY CARE PTY LTD ATF BECWILL FAMILY TRUST,GREENSBOROUGH,19 PALPERA TERRACE ,9372
3146.0,C & N Investments No. 1 Pty Ltd,GLEN IRIS,19 RANFURLIE CRESCENT ,9373
3146.0,C&N Investments No2 Pty Ltd,GLEN IRIS,19 RANFURLIE CRESCENT ,9374
3146.0,EMO Properties Pty Ltd,GLEN IRIS,19 RANFURLIE CRESCENT ,9375
3046.0,KIDZ FIRST FAMILY DAY CARE PTY. LTD.,GLENROY,19 TREVANNION STREET ,9378
3166.0,St John's Preschool Inc,OAKLEIGH,2 CARMICHAEL ROAD ,9383
3170.0,Waverley Montessori Pre-School Pty Ltd,MULGRAVE,2 EINSTEIN AVENUE ,9385
3037.0,THE SANCTUARY AT HILLSIDE PTY LTD AS TRUSTEE FOR THE SANCTUARY AT HILLSIDE UNIT TRUST,HILLSIDE,2 SUNNINGDALE DRIVE ,9389
3197.0,Our Learning Steps Childcare Centre and Kindergarten Pty Ltd,PATTERSON LAKES,2-4 OLD WELLS ROAD ,9390
3802.0,South Eastern Christian Centre Inc,ENDEAVOUR HILLS,2-8 GLENEAGLES DRIVE ,9391
3807.0,Wildwood Park Holdings Pty Ltd,BEACONSFIELD,2-8 WINDSOR DRIVE ,9394
3178.0,CNJL Cooper Holdings Pty Limited,ROWVILLE,20 BANYALLA PLACE ,9395
3976.0,LIL'STAR FAMILY DAY CARE PTY. LTD.,HAMPTON PARK,20 BRIDE AVENUE ,9396
3977.0,Maria Salonia,SANDHURST,20 ETHEREAL WAY ,9398
3131.0,VMMJ PTY LTD,NUNAWADING,203 SPRINGVALE ROAD ,9400
3021.0,Rose Accord Pty Ltd as trustee for the Bill Krstevski Family Trust,KEALBA,246 SUNSHINE AVENUE ,9440
3197.0,Grow and Learn Early Childhood Education,PATTERSON LAKES,21 PALM ISLAND COURT ,9404
3051.0,Errol Street North Melbourne Primary School,NORTH MELBOURNE,210 ERROL STREET ,9406
3023.0,UNIBELLA PTY LTD ATF UNIBELLA FAMILY TRUST,CAROLINE SPRINGS,22 BRAESIDE WALK ,9411
3805.0,Endeavour Hills Early Learning Centre Pty Ltd,NARRE WARREN SOUTH,23 AMBIANCE CRESCENT ,9416
3065.0,John Street Community Early Childhood Co-op Ltd,FITZROY,23 JOHN STREET ,9420
3802.0,First Early Learning PTY LTD ATF First Early Learning Trust,ENDEAVOUR HILLS,23 OBAN CLOSE ,9421
3802.0,The Trustee for First Early Learning Heathmere Trust,ENDEAVOUR HILLS,23 OBAN CLOSE ,9422
3037.0,Chicho Family Day Care Pty Ltd,DELAHEY,23 RYE COURT ,9423
3805.0,SENHA PTY LTD ATF S & H Trust,NARRE WARREN SOUTH,23 TERRAPIN DRIVE ,9424
3051.0,Hodan Youssouf,NORTH MELBOURNE,233 ABBOTSFORD STREET ,9426
3029.0,Mother's Choice Family Day Care Pty Ltd,TARNEIT,24 AMSTERDAM AVENUE ,9431
3129.0,St Augustine's Anglican Kindergarten Inc,MONT ALBERT NORTH,24 ROSTREVOR PARADE ,9437
3029.0,Farhan Idres,TRUGANINA,25 ROMEK WAY ,9443
3104.0,Grace O'Hara,BALWYN NORTH,254 BALWYN ROAD ,9446
3068.0,Isabel Henderson Kindergarten Inc,FITZROY NORTH,259 RAE STREET ,9447
3193.0,Olive Phillips Kindergarten Inc,BEAUMARIS,26 BODLEY STREET ,9448
3195.0,Mordialloc Preschool Inc,MORDIALLOC,26 PARK STREET ,9451
3072.0,Darebin Childcare and Kindergarten Inc,PRESTON,260 GOWER STREET ,9454
3029.0,The Grange Community Centre Inc,HOPPERS CROSSING,260-280 HOGANS ROAD ,9455
3939.0,M & R Peninsula Pty Ltd ATF M & R Peninsula Trust,ROSEBUD,264 JETTY ROAD ,9456
3915.0,Hastings Child Care Centre Pty Ltd,HASTINGS,27 KING STREET ,9462
3030.0,NEYA FAMILY DAY CARE PTY LTD,POINT COOK,27 MARTABAN CRESCENT ,9463
3107.0,TCFK Pty Ltd on behalf of The Daniel Family Trust,TEMPLESTOWE LOWER,271 THOMPSONS ROAD ,9464
3127.0,The Baptist Union of Victoria,SURREY HILLS,277-281 ELGAR ROAD ,9465
3185.0,Leopold and Chaya Raskin as the Trustees for the Raskin Family Trust,ELSTERNWICK,278 GLEN EIRA ROAD ,9466
3201.0,Snuggles Childcare and Early Learning Centre Pty Ltd ATF Snuggles Childcare Unit Trust,CARRUM DOWNS,29 MCCORMICKS ROAD ,9472
3196.0,Bonbeach Primary School,BONBEACH,29-63 BREEZE STREET ,9474
3185.0,Judy Klein & Freddy Klein,ELSTERNWICK,290 GLEN EIRA ROAD ,9475
3162.0,First Learnings St Kilda East Pty Ltd,CAULFIELD,298 KOOYONG ROAD ,9477
3088.0,Harvic Pty Ltd as Trustee for The D V Harris Family Trust,GREENSBOROUGH,3 WILLIAM STREET ,9482
3134.0,Ellie V Pullin Preschool Inc,RINGWOOD NORTH,30 TORTICE DRIVE ,9483
3076.0,Greenbrook Kindergarten Inc,EPPING,31 LOWALDE DRIVE ,9485
3011.0,Teddy Bear Family Day Care Pty Ltd,FOOTSCRAY,321-323 BARKLY STREET ,9490
3078.0,Alfred Nuttall Memorial Kindergarten Inc,FAIRFIELD,34 SEPARATION STREET ,9494
3125.0,St Scholastica's Kindergarten Inc.,BURWOOD,348 BURWOOD HIGHWAY ,9497
3192.0,Friendship Square Child Care Centre Co-op Ltd,CHELTENHAM,35 FRIENDSHIP SQUARE ,9499
3051.0,Trustees of Ukrainian Catholic Church In Aust. Eparchy of St Peter & Paul Melb,NORTH MELBOURNE,35-37 CANNING STREET ,9501
3149.0,Mount Waverley Primary School Council,MOUNT WAVERLEY,37-45 PARK LANE ,9505
3030.0,VIETNAMESE & CHINESE AGED CARE SERVICES PTY LTD,DERRIMUT,38 PENDRAGON CRESCENT ,9506
3134.0,Melissa Heath,WARRANWOOD,38-40 WARRANWOOD ROAD ,9507
3170.0,Samantha Rojas,MULGRAVE,39 ANORA CRESCENT ,9509
3049.0,PUMPKIN FAMILY DAY CARE PTY LTD,WESTMEADOWS,39 BAMFORD AVENUE ,9510
3064.0,Loulou Daycare Pty Ltd,CRAIGIEBURN,39 DASHING ROAD ,9511
3134.0,Kalinda Primary School,RINGWOOD,39-49 KALINDA ROAD ,9514
3030.0,Loni Education Pty Ltd,DERRIMUT,4 CASTRO WAY ,9518
3023.0,Ms Atsede Abebe,DEER PARK,4 LOXWOOD COURT ,9519
3172.0,Kids Corner Family Day Care Pty. Ltd.,SPRINGVALE SOUTH,40 VELLA COURT ,9523
3977.0,Rangebank Pre-school Committee Inc.,CRANBOURNE,40-46 LESDON AVENUE ,9524
3172.0,Springvalley Preschool Inc,SPRINGVALE SOUTH,41-43 CLARKE ROAD ,9527
3127.0,Balwyn Community Centre Inc,SURREY HILLS,412 WHITEHORSE ROAD ,9530
3029.0,Vivina Deng,TARNEIT,42 LAURENCE WAY ,9531
3074.0,Star Care (Vic) Pty Ltd ATF Bardan Family Trust,THOMASTOWN,42 MAIN STREET ,9532
3136.0,A/S&S @ Cafeclassico Pty Ltd,CROYDON,421-423 DORSET ROAD ,9536
